MinutesPlayed,Tackles,MissedTackles,Carries,MetersGained,CleanBreaks,DefendersBeaten,Offloads,TurnoversWon,TurnoversConceded,PenaltiesConceded,Tries,Conversions,PenaltyGoals,DropGoals,YellowCards,RedCards,Points,MatchID,Team,PlayerID,PlayerName,Position
53,13,0,11,30,1,0,0,2,1,1,1,0,0,0,0,0,5,M050,Lions,LIO_04,Lions Player 04,Lock
66,11,0,1,39,0,1,0,0,0,0,0,0,0,0,0,0,0,M050,Lions,LIO_19,Lions Player 19,Lock
65,14,2,11,11,0,0,1,0,0,0,1,1,0,0,0,0,7,M050,Lions,LIO_17,Lions Player 17,Hooker
58,17,1,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,M050,Lions,LIO_07,Lions Player 07,Openside Flanker
73,14,1,7,48,0,0,0,0,1,0,0,0,0,0,0,0,0,M050,Lions,LIO_05,Lions Player 05,Lock
54,20,1,7,39,1,0,0,2,0,2,0,0,0,0,0,0,0,M050,Lions,LIO_16,Lions Player 16,Loosehead Prop
73,13,2,11,35,1,0,0,2,1,0,0,0,0,0,0,0,0,M050,Lions,LIO_08,Lions Player 08,Number 8
72,14,0,6,66,2,3,2,0,1,0,0,0,0,0,0,0,0,M050,Lions,LIO_14,Lions Player 14,Right Wing
68,10,2,10,0,0,0,1,3,0,2,0,0,0,0,0,0,0,M050,Lions,LIO_02,Lions Player 02,Hooker
59,21,0,5,7,0,1,1,0,0,1,0,0,0,0,1,0,0,M050,Lions,LIO_06,Lions Player 06,Blindside Flanker
67,4,0,5,72,2,2,2,0,0,0,0,1,1,0,0,0,5,M050,Lions,LIO_09,Lions Player 09,Scrum-half
64,9,0,3,41,2,0,0,1,0,0,0,0,0,0,0,0,0,M050,Lions,LIO_13,Lions Player 13,Outside Centre
61,13,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,M050,Stormers,STO_04,Stormers Player 04,Lock
77,6,3,7,8,1,3,0,2,0,1,1,0,0,1,0,0,8,M050,Stormers,STO_09,Stormers Player 09,Scrum-half
56,15,0,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,M050,Stormers,STO_19,Stormers Player 19,Lock
64,18,0,6,12,1,1,1,1,1,2,0,0,0,0,0,0,0,M050,Stormers,STO_08,Stormers Player 08,Number 8
80,9,0,1,70,2,1,1,0,1,1,0,0,0,0,0,0,0,M050,Stormers,STO_14,Stormers Player 14,Right Wing
72,12,2,11,9,1,0,1,2,0,0,2,0,0,0,0,0,10,M050,Stormers,STO_18,Stormers Player 18,Tighthead Prop
61,9,2,8,33,0,0,1,1,1,2,0,0,0,0,0,0,0,M050,Stormers,STO_20,Stormers Player 20,Lock
65,7,1,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M050,Stormers,STO_01,Stormers Player 01,Loosehead Prop
75,5,4,11,61,2,1,0,0,0,0,1,0,1,0,0,0,8,M050,Stormers,STO_24,Stormers Player 24,Scrum-half
80,19,0,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,M050,Stormers,STO_23,Stormers Player 23,Number 8
80,14,3,9,0,0,0,0,1,0,1,1,0,0,0,0,0,5,M050,Stormers,STO_03,Stormers Player 03,Tighthead Prop
70,11,3,9,24,0,2,1,0,0,0,0,0,0,0,0,0,0,M050,Stormers,STO_05,Stormers Player 05,Lock
66,14,2,9,79,1,3,2,0,1,1,0,1,1,0,0,0,5,M050,Stormers,STO_12,Stormers Player 12,Inside Centre
73,14,0,7,44,0,0,2,2,0,0,0,1,0,0,0,0,2,M050,Stormers,STO_21,Stormers Player 21,Blindside Flanker
66,7,4,6,6,1,3,1,0,0,0,0,0,0,0,0,0,0,M050,Stormers,STO_06,Stormers Player 06,Blindside Flanker
76,22,3,12,7,0,0,0,0,1,0,0,0,0,0,0,0,0,M051,Cheetahs,CHE_01,Cheetahs Player 01,Loosehead Prop
56,14,2,7,7,0,0,0,1,0,0,0,1,0,0,0,0,2,M051,Cheetahs,CHE_06,Cheetahs Player 06,Blindside Flanker
67,14,1,10,0,0,1,0,0,1,1,1,1,0,0,0,0,7,M051,Cheetahs,CHE_05,Cheetahs Player 05,Lock
62,21,4,9,24,0,0,0,0,0,1,0,1,0,0,0,0,2,M051,Cheetahs,CHE_19,Cheetahs Player 19,Lock
62,10,0,7,56,1,2,2,1,1,0,0,0,0,0,0,0,0,M051,Cheetahs,CHE_13,Cheetahs Player 13,Outside Centre
78,14,1,8,16,2,0,1,1,0,1,1,0,0,0,0,0,5,M051,Cheetahs,CHE_03,Cheetahs Player 03,Tighthead Prop
54,9,1,4,37,0,0,0,3,0,1,1,0,0,0,0,0,5,M051,Cheetahs,CHE_23,Cheetahs Player 23,Number 8
60,0,2,8,47,1,2,0,0,1,1,0,0,0,0,1,0,0,M051,Cheetahs,CHE_25,Cheetahs Player 25,Fly-half
75,11,3,4,63,1,1,0,2,1,0,0,0,0,0,0,0,0,M051,Cheetahs,CHE_20,Cheetahs Player 20,Lock
61,12,2,10,27,0,1,1,0,0,1,0,0,0,0,0,0,0,M051,Cheetahs,CHE_07,Cheetahs Player 07,Openside Flanker
73,3,0,7,16,0,5,0,1,0,0,0,0,0,0,0,0,0,M051,Cheetahs,CHE_16,Cheetahs Player 16,Loosehead Prop
69,1,0,7,28,2,0,1,2,0,0,0,1,1,0,0,0,5,M051,Cheetahs,CHE_15,Cheetahs Player 15,Fullback
52,19,3,11,8,0,2,1,0,1,2,1,0,0,0,0,0,5,M051,Cheetahs,CHE_08,Cheetahs Player 08,Number 8
69,9,0,11,68,0,3,0,2,1,1,0,0,0,0,0,0,0,M051,Cheetahs,CHE_24,Cheetahs Player 24,Scrum-half
77,15,0,2,20,0,0,0,0,1,2,0,0,0,0,0,0,0,M051,Cheetahs,CHE_17,Cheetahs Player 17,Hooker
73,0,2,1,67,0,2,1,0,1,1,1,0,0,0,0,0,5,M051,Griffons,GRI_12,Griffons Player 12,Inside Centre
61,0,1,5,36,2,0,1,1,1,2,0,0,1,0,0,0,3,M051,Griffons,GRI_10,Griffons Player 10,Fly-half
62,4,0,9,50,1,3,1,0,0,2,0,1,0,0,0,0,2,M051,Griffons,GRI_11,Griffons Player 11,Left Wing
69,8,2,8,6,0,0,1,0,0,2,1,0,0,0,0,0,5,M051,Griffons,GRI_19,Griffons Player 19,Lock
53,10,2,8,44,0,4,2,0,1,0,0,0,0,0,0,0,0,M051,Griffons,GRI_20,Griffons Player 20,Lock
60,14,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,3,M051,Griffons,GRI_03,Griffons Player 03,Tighthead Prop
75,18,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,M051,Griffons,GRI_02,Griffons Player 02,Hooker
73,8,1,9,0,0,2,0,0,0,0,1,0,0,0,0,0,5,M051,Griffons,GRI_05,Griffons Player 05,Lock
72,16,1,11,28,0,1,2,1,0,0,0,0,0,0,0,0,0,M051,Griffons,GRI_06,Griffons Player 06,Blindside Flanker
50,12,3,13,22,0,2,0,1,0,2,0,1,0,0,0,0,2,M051,Griffons,GRI_22,Griffons Player 22,Openside Flanker
75,14,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,M051,Griffons,GRI_23,Griffons Player 23,Number 8
65,12,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,M051,Griffons,GRI_16,Griffons Player 16,Loosehead Prop
67,17,0,9,32,0,0,1,2,1,1,1,0,0,0,0,0,5,M051,Griffons,GRI_18,Griffons Player 18,Tighthead Prop
68,14,0,11,0,0,0,4,1,0,0,0,0,0,0,0,0,0,M051,Griffons,GRI_08,Griffons Player 08,Number 8
50,10,0,5,31,1,2,2,0,0,1,1,0,0,0,0,0,5,M051,Griffons,GRI_15,Griffons Player 15,Fullback
72,6,0,10,8,0,0,2,0,0,0,0,0,0,0,0,0,0,M052,Griquas,GRI_16,Griquas Player 16,Loosehead Prop
70,15,1,0,35,0,0,0,1,0,1,0,1,0,0,0,0,2,M052,Griquas,GRI_20,Griquas Player 20,Lock
60,10,4,9,34,2,2,2,0,0,0,0,3,0,0,0,0,6,M052,Griquas,GRI_15,Griquas Player 15,Fullback
59,13,1,6,78,2,5,0,0,0,0,0,0,0,0,0,0,0,M052,Griquas,GRI_14,Griquas Player 14,Right Wing
71,4,2,11,64,1,0,0,1,0,1,0,0,0,0,0,0,0,M052,Griquas,GRI_09,Griquas Player 09,Scrum-half
65,5,0,11,51,1,3,0,1,1,0,0,1,0,0,0,0,2,M052,Griquas,GRI_07,Griquas Player 07,Openside Flanker
64,9,3,9,25,0,2,0,1,0,0,0,2,0,0,0,0,4,M052,Griquas,GRI_17,Griquas Player 17,Hooker
71,13,1,11,40,0,0,0,1,0,1,0,0,0,0,0,0,0,M052,Griquas,GRI_04,Griquas Player 04,Lock
63,10,0,2,55,2,5,0,1,0,0,1,0,0,0,0,0,5,M052,Griquas,GRI_12,Griquas Player 12,Inside Centre
67,4,1,1,12,0,0,1,2,0,0,0,0,0,0,0,0,0,M052,Griquas,GRI_22,Griquas Player 22,Openside Flanker
59,17,2,8,28,0,0,2,1,1,1,1,1,0,0,0,0,7,M052,Griquas,GRI_02,Griquas Player 02,Hooker
80,9,2,12,0,0,0,0,1,1,2,0,0,0,1,0,0,3,M052,Griquas,GRI_05,Griquas Player 05,Lock
63,7,2,6,25,1,0,0,0,0,0,1,0,0,0,0,0,5,M052,Griquas,GRI_11,Griquas Player 11,Left Wing
52,4,1,6,56,3,0,0,2,0,1,0,0,0,0,0,0,0,M052,Griquas,GRI_13,Griquas Player 13,Outside Centre
73,0,4,7,58,0,0,0,1,0,1,1,1,0,0,0,0,7,M052,Griquas,GRI_10,Griquas Player 10,Fly-half
64,9,1,7,0,1,0,0,1,0,2,1,0,1,0,0,0,8,M052,Pumas,PUM_16,Pumas Player 16,Loosehead Prop
74,16,0,14,25,0,1,1,1,0,2,1,0,0,0,0,0,5,M052,Pumas,PUM_17,Pumas Player 17,Hooker
77,6,3,8,10,0,1,0,1,0,0,0,0,0,0,0,0,0,M052,Pumas,PUM_22,Pumas Player 22,Openside Flanker
67,4,1,2,72,0,3,1,1,0,0,0,1,1,0,0,0,5,M052,Pumas,PUM_10,Pumas Player 10,Fly-half
63,10,1,6,41,0,2,1,0,1,0,0,0,0,0,0,0,0,M052,Pumas,PUM_02,Pumas Player 02,Hooker
60,22,0,6,20,0,2,0,0,1,1,0,1,0,0,1,0,2,M052,Pumas,PUM_08,Pumas Player 08,Number 8
68,6,2,3,69,2,1,0,0,0,1,1,0,0,0,0,0,5,M052,Pumas,PUM_13,Pumas Player 13,Outside Centre
47,10,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,M052,Pumas,PUM_21,Pumas Player 21,Blindside Flanker
76,10,1,6,50,0,2,1,0,0,2,1,0,0,0,0,0,5,M052,Pumas,PUM_01,Pumas Player 01,Loosehead Prop
61,18,1,4,18,1,0,0,1,0,0,1,1,0,0,0,0,7,M052,Pumas,PUM_07,Pumas Player 07,Openside Flanker
58,10,1,12,47,0,1,0,1,0,1,0,0,0,0,0,0,0,M052,Pumas,PUM_05,Pumas Player 05,Lock
57,14,2,9,12,0,1,2,0,0,1,1,0,0,0,0,0,5,M052,Pumas,PUM_04,Pumas Player 04,Lock
65,3,0,16,39,1,0,1,0,1,0,0,0,0,0,0,0,0,M052,Pumas,PUM_19,Pumas Player 19,Lock
54,12,2,7,57,0,1,2,0,1,3,0,0,0,0,0,0,0,M052,Pumas,PUM_03,Pumas Player 03,Tighthead Prop
69,12,1,4,83,3,0,0,0,1,0,0,2,0,0,0,0,4,M052,Pumas,PUM_15,Pumas Player 15,Fullback
66,2,0,4,26,4,1,1,0,1,1,0,0,0,0,0,0,0,M053,Stormers,STO_11,Stormers Player 11,Left Wing
72,7,1,7,29,0,0,0,1,0,3,1,1,0,0,0,0,7,M053,Stormers,STO_04,Stormers Player 04,Lock
58,14,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,M053,Stormers,STO_01,Stormers Player 01,Loosehead Prop
67,11,0,10,2,0,0,0,1,0,0,0,0,1,0,0,0,3,M053,Stormers,STO_16,Stormers Player 16,Loosehead Prop
60,13,0,8,59,0,5,0,2,2,0,1,0,0,0,0,0,5,M053,Stormers,STO_14,Stormers Player 14,Right Wing
57,14,2,13,19,2,0,1,1,2,1,0,0,0,0,0,0,0,M053,Stormers,STO_06,Stormers Player 06,Blindside Flanker
78,14,1,12,61,0,4,2,0,0,2,0,0,0,0,1,0,0,M053,Stormers,STO_05,Stormers Player 05,Lock
70,12,0,7,56,2,4,2,0,1,0,1,0,1,0,0,0,8,M053,Stormers,STO_13,Stormers Player 13,Outside Centre
76,5,0,8,3,2,0,1,1,0,1,0,0,0,0,0,0,0,M053,Stormers,STO_08,Stormers Player 08,Number 8
80,7,1,6,20,0,3,1,0,1,0,0,0,0,0,0,0,0,M053,Stormers,STO_12,Stormers Player 12,Inside Centre
76,10,1,6,2,1,0,0,2,1,0,0,1,0,0,0,0,2,M053,Stormers,STO_02,Stormers Player 02,Hooker
80,11,0,9,0,0,5,0,1,1,2,0,1,0,0,0,0,2,M053,Stormers,STO_07,Stormers Player 07,Openside Flanker
52,2,3,8,18,0,0,1,1,0,0,0,0,0,0,0,0,0,M053,Stormers,STO_22,Stormers Player 22,Openside Flanker
55,16,2,11,3,0,2,1,0,1,0,1,1,1,0,0,0,10,M053,Stormers,STO_23,Stormers Player 23,Number 8
80,4,2,1,24,1,2,0,2,0,1,0,0,0,0,0,0,0,M053,Stormers,STO_21,Stormers Player 21,Blindside Flanker
63,17,0,12,37,0,1,0,2,1,1,0,0,0,0,0,0,0,M053,Bulls,BUL_01,Bulls Player 01,Loosehead Prop
50,0,3,5,51,2,2,1,1,0,0,0,0,1,0,0,0,3,M053,Bulls,BUL_15,Bulls Player 15,Fullback
70,13,0,10,46,0,5,0,1,0,2,0,0,0,0,0,0,0,M053,Bulls,BUL_03,Bulls Player 03,Tighthead Prop
66,5,4,9,46,3,3,0,0,1,0,0,0,0,0,1,0,0,M053,Bulls,BUL_11,Bulls Player 11,Left Wing
57,8,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,M053,Bulls,BUL_19,Bulls Player 19,Lock
74,17,1,4,41,0,3,1,0,0,0,1,0,0,0,0,0,5,M053,Bulls,BUL_14,Bulls Player 14,Right Wing
80,9,0,9,38,1,4,2,0,1,0,1,0,0,0,0,0,5,M053,Bulls,BUL_21,Bulls Player 21,Blindside Flanker
51,6,0,9,47,1,5,0,0,0,1,1,0,0,0,0,0,5,M053,Bulls,BUL_13,Bulls Player 13,Outside Centre
79,13,1,4,21,0,1,0,0,0,3,0,0,0,0,0,0,0,M053,Bulls,BUL_20,Bulls Player 20,Lock
61,9,2,4,38,1,4,0,0,1,0,0,1,0,0,0,0,2,M053,Bulls,BUL_10,Bulls Player 10,Fly-half
65,11,2,9,0,0,1,0,3,0,3,1,0,1,0,0,0,8,M053,Bulls,BUL_02,Bulls Player 02,Hooker
74,14,1,4,4,1,1,0,1,0,1,0,1,0,0,0,0,2,M053,Bulls,BUL_07,Bulls Player 07,Openside Flanker
80,13,2,0,77,0,4,2,0,1,1,1,2,0,0,0,0,9,M053,Bulls,BUL_25,Bulls Player 25,Fly-half
60,6,1,7,5,0,0,0,1,1,1,0,0,0,0,0,0,0,M053,Bulls,BUL_06,Bulls Player 06,Blindside Flanker
80,12,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,M053,Bulls,BUL_23,Bulls Player 23,Number 8
65,12,1,13,5,0,2,0,1,1,0,0,0,0,0,0,0,0,M054,Griffons,GRI_20,Griffons Player 20,Lock
66,8,1,5,48,1,6,0,0,1,0,0,1,0,0,0,0,2,M054,Griffons,GRI_15,Griffons Player 15,Fullback
60,16,1,12,15,0,4,0,1,0,2,0,1,0,0,0,0,2,M054,Griffons,GRI_23,Griffons Player 23,Number 8
80,0,2,8,101,1,2,0,0,0,2,0,0,0,0,0,0,0,M054,Griffons,GRI_12,Griffons Player 12,Inside Centre
58,7,0,12,24,0,5,0,0,1,1,0,0,0,0,0,0,0,M054,Griffons,GRI_03,Griffons Player 03,Tighthead Prop
63,2,2,7,51,1,0,1,1,0,0,1,0,0,0,0,0,5,M054,Griffons,GRI_14,Griffons Player 14,Right Wing
80,6,2,10,1,0,1,0,2,0,1,1,0,0,0,0,0,5,M054,Griffons,GRI_04,Griffons Player 04,Lock
66,2,2,5,31,0,0,2,1,1,1,0,0,0,0,0,0,0,M054,Griffons,GRI_08,Griffons Player 08,Number 8
59,4,0,9,40,0,7,0,0,1,0,0,2,1,0,0,0,7,M054,Griffons,GRI_25,Griffons Player 25,Fly-half
79,0,2,10,45,1,0,1,1,1,1,0,0,0,0,0,0,0,M054,Griffons,GRI_13,Griffons Player 13,Outside Centre
79,5,3,6,28,3,3,0,0,0,0,1,0,0,0,0,0,5,M054,Griffons,GRI_09,Griffons Player 09,Scrum-half
80,9,0,6,2,0,4,1,0,0,0,0,0,0,0,0,0,0,M054,Griffons,GRI_02,Griffons Player 02,Hooker
80,19,2,5,62,0,2,1,0,0,0,0,0,0,0,0,0,0,M054,Griffons,GRI_07,Griffons Player 07,Openside Flanker
74,19,0,12,11,0,1,0,1,0,1,0,0,0,0,0,0,0,M054,Griffons,GRI_05,Griffons Player 05,Lock
69,13,3,12,33,1,1,1,1,0,3,0,0,0,0,0,0,0,M054,Griffons,GRI_06,Griffons Player 06,Blindside Flanker
62,15,1,10,28,0,5,0,1,0,0,0,0,0,0,0,0,0,M054,Sharks,SHA_08,Sharks Player 08,Number 8
62,1,2,4,79,1,1,2,0,0,0,1,0,0,0,0,0,5,M054,Sharks,SHA_11,Sharks Player 11,Left Wing
67,7,3,12,25,0,0,2,0,1,2,1,0,0,0,0,0,5,M054,Sharks,SHA_06,Sharks Player 06,Blindside Flanker
60,8,2,8,33,0,0,1,0,0,0,0,0,0,0,1,0,0,M054,Sharks,SHA_03,Sharks Player 03,Tighthead Prop
54,21,2,10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,M054,Sharks,SHA_17,Sharks Player 17,Hooker
69,13,1,5,53,0,0,0,0,1,0,0,0,0,0,0,0,0,M054,Sharks,SHA_04,Sharks Player 04,Lock
80,9,0,9,17,0,0,1,2,0,0,0,0,0,0,0,0,0,M054,Sharks,SHA_21,Sharks Player 21,Blindside Flanker
59,22,2,10,50,0,3,0,1,1,2,0,0,0,0,0,0,0,M054,Sharks,SHA_19,Sharks Player 19,Lock
80,18,1,12,33,1,3,1,2,0,2,2,0,0,0,0,0,10,M054,Sharks,SHA_07,Sharks Player 07,Openside Flanker
79,19,0,4,122,1,3,1,1,2,0,1,0,0,0,0,0,5,M054,Sharks,SHA_12,Sharks Player 12,Inside Centre
67,9,0,13,28,0,0,1,0,0,0,0,0,0,0,0,0,0,M054,Sharks,SHA_23,Sharks Player 23,Number 8
73,11,3,4,7,0,2,1,3,0,0,0,0,0,0,0,0,0,M054,Sharks,SHA_16,Sharks Player 16,Loosehead Prop
80,0,2,9,23,1,6,1,0,0,0,0,0,0,0,0,0,0,M054,Sharks,SHA_24,Sharks Player 24,Scrum-half
64,11,3,11,29,1,0,1,0,1,1,0,0,0,0,0,0,0,M054,Sharks,SHA_22,Sharks Player 22,Openside Flanker
48,0,3,6,71,1,4,0,0,0,0,0,0,0,0,0,0,0,M054,Sharks,SHA_20,Sharks Player 20,Lock
70,12,1,7,0,2,2,1,1,0,1,0,0,0,0,0,0,0,M055,Pumas,PUM_05,Pumas Player 05,Lock
49,13,5,3,58,1,2,0,0,0,0,0,0,0,0,0,0,0,M055,Pumas,PUM_09,Pumas Player 09,Scrum-half
69,7,1,13,31,0,2,0,2,0,2,0,0,0,0,0,1,0,M055,Pumas,PUM_07,Pumas Player 07,Openside Flanker
75,12,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,M055,Pumas,PUM_06,Pumas Player 06,Blindside Flanker
80,12,0,10,33,1,0,0,0,1,0,0,0,0,1,0,0,3,M055,Pumas,PUM_20,Pumas Player 20,Lock
59,2,1,4,83,0,5,1,1,0,0,1,0,2,1,0,0,14,M055,Pumas,PUM_25,Pumas Player 25,Fly-half
77,15,1,11,21,0,0,1,0,1,1,0,0,0,0,0,0,0,M055,Pumas,PUM_03,Pumas Player 03,Tighthead Prop
65,7,3,9,46,0,0,1,0,1,1,0,0,0,0,0,0,0,M055,Pumas,PUM_22,Pumas Player 22,Openside Flanker
79,15,0,7,3,0,0,1,2,0,0,1,0,0,0,0,0,5,M055,Pumas,PUM_16,Pumas Player 16,Loosehead Prop
73,6,1,7,46,2,3,1,0,0,0,2,1,1,0,1,0,15,M055,Pumas,PUM_15,Pumas Player 15,Fullback
70,10,1,9,53,2,2,0,1,0,3,1,0,0,0,0,0,5,M055,Pumas,PUM_13,Pumas Player 13,Outside Centre
73,11,3,5,24,0,2,2,2,0,0,1,1,1,0,1,0,10,M055,Pumas,PUM_10,Pumas Player 10,Fly-half
67,8,1,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,M055,Pumas,PUM_17,Pumas Player 17,Hooker
71,14,4,7,66,1,3,1,2,0,0,1,0,0,0,0,0,5,M055,Pumas,PUM_14,Pumas Player 14,Right Wing
77,9,0,7,31,1,2,0,2,1,2,0,0,0,0,0,0,0,M055,Pumas,PUM_08,Pumas Player 08,Number 8
77,10,2,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,M055,Lions,LIO_22,Lions Player 22,Openside Flanker
80,13,0,9,29,1,6,0,0,0,3,1,0,1,0,0,0,8,M055,Lions,LIO_19,Lions Player 19,Lock
74,12,1,13,32,0,0,1,0,0,0,0,0,0,0,0,0,0,M055,Lions,LIO_21,Lions Player 21,Blindside Flanker
65,16,0,9,9,0,4,0,1,0,0,0,1,0,0,0,0,2,M055,Lions,LIO_23,Lions Player 23,Number 8
56,18,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,M055,Lions,LIO_20,Lions Player 20,Lock
72,0,2,12,40,0,2,0,0,0,1,0,0,0,0,0,0,0,M055,Lions,LIO_11,Lions Player 11,Left Wing
70,10,4,10,104,0,5,2,0,0,0,1,0,0,0,0,0,5,M055,Lions,LIO_25,Lions Player 25,Fly-half
66,8,5,12,51,2,2,0,0,1,0,0,0,1,0,0,0,3,M055,Lions,LIO_05,Lions Player 05,Lock
67,16,4,11,54,2,3,1,0,1,0,0,1,1,0,0,0,5,M055,Lions,LIO_15,Lions Player 15,Fullback
69,11,0,9,27,0,0,0,1,0,0,0,2,0,0,0,0,4,M055,Lions,LIO_03,Lions Player 03,Tighthead Prop
70,17,2,8,0,0,5,0,0,0,1,0,0,0,0,0,0,0,M055,Lions,LIO_08,Lions Player 08,Number 8
76,10,2,10,56,0,2,0,0,0,1,0,0,0,0,0,0,0,M055,Lions,LIO_17,Lions Player 17,Hooker
58,1,1,12,39,2,5,2,0,1,0,0,0,0,0,0,0,0,M055,Lions,LIO_24,Lions Player 24,Scrum-half
49,8,2,9,29,0,3,0,1,1,0,0,0,0,0,0,0,0,M055,Lions,LIO_18,Lions Player 18,Tighthead Prop
70,9,3,7,83,2,0,0,1,0,0,1,0,0,0,0,0,5,M055,Lions,LIO_12,Lions Player 12,Inside Centre
62,7,5,8,7,1,0,0,1,0,2,0,1,0,0,0,0,2,M056,Griquas,GRI_02,Griquas Player 02,Hooker
72,7,0,7,78,0,5,1,0,1,0,0,0,0,0,0,0,0,M056,Griquas,GRI_12,Griquas Player 12,Inside Centre
69,11,0,4,11,1,0,0,1,0,0,0,0,0,0,0,0,0,M056,Griquas,GRI_17,Griquas Player 17,Hooker
55,8,0,9,10,0,1,0,1,0,0,0,0,0,0,0,0,0,M056,Griquas,GRI_03,Griquas Player 03,Tighthead Prop
57,5,0,6,45,1,2,2,0,0,0,1,1,1,0,0,0,10,M056,Griquas,GRI_10,Griquas Player 10,Fly-half
63,9,3,10,57,1,5,1,0,1,0,0,0,0,0,0,0,0,M056,Griquas,GRI_15,Griquas Player 15,Fullback
80,9,1,8,25,3,0,0,1,0,0,0,0,0,0,0,0,0,M056,Griquas,GRI_20,Griquas Player 20,Lock
74,8,0,6,62,1,3,1,0,0,0,0,1,1,0,1,0,5,M056,Griquas,GRI_25,Griquas Player 25,Fly-half
56,14,0,6,59,2,2,0,2,0,0,0,0,0,0,0,0,0,M056,Griquas,GRI_18,Griquas Player 18,Tighthead Prop
68,12,1,7,20,2,3,0,1,1,1,0,0,0,0,0,0,0,M056,Griquas,GRI_24,Griquas Player 24,Scrum-half
69,13,3,3,79,2,2,1,1,0,0,1,0,0,0,0,0,5,M056,Griquas,GRI_14,Griquas Player 14,Right Wing
75,21,1,9,33,0,2,0,1,0,0,0,1,0,0,0,0,2,M056,Griquas,GRI_05,Griquas Player 05,Lock
62,2,0,7,2,0,3,0,2,0,0,0,0,0,0,0,0,0,M056,Griquas,GRI_23,Griquas Player 23,Number 8
66,9,2,6,42,3,8,0,0,0,0,0,0,0,0,0,0,0,M056,Griquas,GRI_11,Griquas Player 11,Left Wing
80,2,2,8,73,2,5,0,0,1,2,1,0,0,0,0,0,5,M056,Griquas,GRI_13,Griquas Player 13,Outside Centre
70,16,1,12,25,1,1,0,0,1,0,0,0,0,0,0,0,0,M056,Cheetahs,CHE_20,Cheetahs Player 20,Lock
52,3,0,6,5,2,3,1,1,1,1,1,1,1,0,0,0,10,M056,Cheetahs,CHE_25,Cheetahs Player 25,Fly-half
67,7,0,10,40,1,0,0,1,1,1,0,0,0,0,0,0,0,M056,Cheetahs,CHE_17,Cheetahs Player 17,Hooker
80,0,0,6,133,1,2,1,1,0,1,1,0,0,0,0,0,5,M056,Cheetahs,CHE_13,Cheetahs Player 13,Outside Centre
56,7,2,6,64,1,5,3,0,0,1,0,1,0,0,0,0,2,M056,Cheetahs,CHE_15,Cheetahs Player 15,Fullback
64,24,1,9,29,0,1,0,1,0,0,1,0,0,0,0,0,5,M056,Cheetahs,CHE_19,Cheetahs Player 19,Lock
80,3,0,4,18,0,0,2,0,0,1,0,0,0,0,0,0,0,M056,Cheetahs,CHE_18,Cheetahs Player 18,Tighthead Prop
80,22,1,6,62,2,0,0,1,0,0,0,0,0,0,0,0,0,M056,Cheetahs,CHE_02,Cheetahs Player 02,Hooker
80,6,2,9,5,0,0,0,2,1,1,0,1,0,0,0,0,2,M056,Cheetahs,CHE_21,Cheetahs Player 21,Blindside Flanker
61,9,1,11,18,1,0,0,2,0,1,0,0,0,0,1,0,0,M056,Cheetahs,CHE_07,Cheetahs Player 07,Openside Flanker
65,7,2,14,40,0,3,1,0,1,1,0,0,0,0,0,0,0,M056,Cheetahs,CHE_06,Cheetahs Player 06,Blindside Flanker
80,4,1,2,34,0,0,1,0,0,1,0,1,1,0,0,0,5,M056,Cheetahs,CHE_10,Cheetahs Player 10,Fly-half
61,3,0,13,7,0,0,0,1,0,1,0,0,1,0,1,0,3,M056,Cheetahs,CHE_08,Cheetahs Player 08,Number 8
73,1,0,8,83,1,4,0,0,0,1,0,0,0,0,0,0,0,M056,Cheetahs,CHE_09,Cheetahs Player 09,Scrum-half
72,11,4,12,20,0,1,0,0,0,1,0,0,0,0,0,0,0,M056,Cheetahs,CHE_03,Cheetahs Player 03,Tighthead Prop
